"source_csv","match_key","match_value","secondary_key","secondary_value","used_in_surface","text_column","text_type","current_text","??o????","operator_note"
"comparison_mapping_normalized.csv","comparison_id","integratedTreatment-vs-nonCoveredTreatment","used_in_surface","comparison_drawer","comparison_drawer","difference_point_2","????","?????? ??? ?????? ?��? ???? ???? ???? ???��? ?????? ?????? ????.","???? ???? ????????? ??????? ??? ???? ?????? ???? ????.","data.js comparisons['integratedTreatment-vs-nonCoveredTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","integratedTreatment-vs-nonCoveredTreatment","used_in_surface","comparison_drawer","comparison_drawer","difference_point_3","????","???? ???? ???? ???? ?��? ???????? ?? ??????? ????????.","?? ?? ????? ?????????, ???? ?????? ???????? ??? ?????????? ????.","data.js comparisons['integratedTreatment-vs-nonCoveredTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","integratedTreatment-vs-nonCoveredTreatment","used_in_surface","comparison_drawer","comparison_drawer","legal_notice","???????????","???? ???��? ?????? ???? ???? ????? ???? ??? ?????? ?? ????? ?????.","???? ?????? ???? ???? ?????? ????? ?? ????? ?????.","data.js comparisons['integratedTreatment-vs-nonCoveredTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","treatment-vs-tertiaryTreatment","used_in_surface","comparison_drawer","comparison_drawer","left_title","????","?? ???","","data.js comparisons['treatment-vs-tertiaryTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","treatment-vs-tertiaryTreatment","used_in_surface","comparison_drawer","comparison_drawer","left_fit_case","????","???? ?????? ?��? ??? ??? ??u?? ???? ???","??? ??u?? ???? ??????? ???? ?? ???? ?????.","data.js comparisons['treatment-vs-tertiaryTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","treatment-vs-tertiaryTreatment","used_in_surface","comparison_drawer","comparison_drawer","right_title","????","?? ?????? ???","","data.js comparisons['treatment-vs-tertiaryTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","treatment-vs-tertiaryTreatment","used_in_surface","comparison_drawer","comparison_drawer","right_fit_case","????","?????????? ??? ?????? ??? ?????? ???? ?????? ???? ???","?????????? ??????? ???? ???????? ???? ?? ???�X?? ?????.","data.js comparisons['treatment-vs-tertiaryTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","treatment-vs-tertiaryTreatment","used_in_surface","comparison_drawer","comparison_drawer","difference_point_1","????","?? ?????? ???? ?????????????? ???? ??? ?????? ?? ?? ??????.","?? ??? ?????? ??? ?????? ????????.","data.js comparisons['treatment-vs-tertiaryTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","treatment-vs-tertiaryTreatment","used_in_surface","comparison_drawer","comparison_drawer","difference_point_2","????","?? ???? ???? ??????? ??????? ???? ??????? ???? ????????.","?????????? ???? ??? ?????? ???? ?????? ?? ?? ?? ????.","data.js comparisons['treatment-vs-tertiaryTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","treatment-vs-tertiaryTreatment","used_in_surface","comparison_drawer","comparison_drawer","difference_point_3","????","??? ????? ???? ?????? ???? u?? ????? ???? ?? ??????.","???? ???? ??? ???????? ??????? ???? ???? ?????? ????? ?? ????.","data.js comparisons['treatment-vs-tertiaryTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","treatment-vs-tertiaryTreatment","used_in_surface","comparison_drawer","comparison_drawer","legal_notice","???????????","?????????? ???? ???��? ???? ??? ?????? ????? ?? ????? ?????.","?????????? ?????? ???? ?????? ????? ?? ????? ?????.","data.js comparisons['treatment-vs-tertiaryTreatment']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","directTreatment-vs-drugRadiation","used_in_surface","comparison_drawer","comparison_drawer","left_title","????","?? ???","","data.js comparisons['directTreatment-vs-drugRadiation']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","directTreatment-vs-drugRadiation","used_in_surface","comparison_drawer","comparison_drawer","left_fit_case","????","??????? ??u ?????? ???? ???? ???","??????? ??u ?????? ???? ???? ???? ?? ???? ?????.","data.js comparisons['directTreatment-vs-drugRadiation']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","directTreatment-vs-drugRadiation","used_in_surface","comparison_drawer","comparison_drawer","right_title","????","??????? / ????????","","data.js comparisons['directTreatment-vs-drugRadiation']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","directTreatment-vs-drugRadiation","used_in_surface","comparison_drawer","comparison_drawer","right_fit_case","????","????? ?????? ????? ?????? ???? ???? ???","????? ??????o?? ??? ??? ???? ???? ???? ?? ???�X?? ?????.","data.js comparisons['directTreatment-vs-drugRadiation']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","directTreatment-vs-drugRadiation","used_in_surface","comparison_drawer","comparison_drawer","difference_point_1","????","?? ???? ???? ?? ??? ?? ??????? ????? ?��? ?????.","???????? ????, ?????, ??????o?? ??? ?????? ?��??? ????? ??? ????.","data.js comparisons['directTreatment-vs-drugRadiation']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","directTreatment-vs-drugRadiation","used_in_surface","comparison_drawer","comparison_drawer","difference_point_2","????","???????? ????????? ?? ??? ???? ??????? ???? ????????.","???? ??? ????? ???? ?? ??? ???? ???? ????????.","data.js comparisons['directTreatment-vs-drugRadiation']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","directTreatment-vs-drugRadiation","used_in_surface","comparison_drawer","comparison_drawer","difference_point_3","????","??? ????? ???????? ??????? ??u?? ???????? ???? ?��? ????? ????????.","???? ???? ????o?? ?????? ???? ?????? ????.","data.js comparisons['directTreatment-vs-drugRadiation']?? 1:1 ????"
"comparison_mapping_normalized.csv","comparison_id","directTreatment-vs-drugRadiation","used_in_surface","comparison_drawer","comparison_drawer","legal_notice","???????????","??? ???? ???? ????? ???? 1? ???? ???��? ????? ?? ????? ?????.","","data.js comparisons['directTreatment-vs-drugRadiation']?? 1:1 ????"
"event_guidance_normalized.csv","event_id","guide_toggle_on","trigger_type","toggle_on","sticky_guide_bar","title_template","??????????","???? ???��??? ?? ????? ???? ????","?????? ?? ????? ???? ???","data.js guideMessages.toggle_on?? 1:1 ????"
"event_guidance_normalized.csv","event_id","guide_toggle_on","trigger_type","toggle_on","sticky_guide_bar","message_template","??????????","?????? ???? ??? ?? ???????? ??????, ?? ??? ?????? ???? ?????? ????? ???? ????? ??????.","?????? ???? ??? ?? ????? ??????, ?? ??? ?????? ???? ?????? ???????? ???? ???? ????? ????????.","data.js guideMessages.toggle_on?? 1:1 ????"
"event_guidance_normalized.csv","event_id","guide_toggle_on","trigger_type","toggle_on","sticky_guide_bar","linked_behavior","????","???? ???? ???? = message_template + rider_helper","","data.js guideMessages.toggle_on?? 1:1 ????"
"event_guidance_normalized.csv","event_id","guide_toggle_off","trigger_type","toggle_off","sticky_guide_bar","title_template","??????????","????????? ?��? ?? ?��??? ???????","????????? ?��? ?? ?????? ??????","data.js guideMessages.toggle_off?? 1:1 ????. amount_change???? ????? ???? ?? ?? ?????? ????"
"event_guidance_normalized.csv","event_id","guide_toggle_off","trigger_type","toggle_off","sticky_guide_bar","message_template","??????????","???? ?? ????? ???? ????????, ??? ???? ??????? ??????? ???? ???? ???? ?? ?????????.","???? ?? ????? ???? ????????, ??? ???? ??????? ?????? ???? ???? ?? ????????.","data.js guideMessages.toggle_off?? 1:1 ????. amount_change???? ????? ???? ?? ?? ?????? ????"
"event_guidance_normalized.csv","event_id","guide_toggle_off","trigger_type","toggle_off","sticky_guide_bar","linked_behavior","????","???? ???? ???? = message_template + rider_helper","","data.js guideMessages.toggle_off?? 1:1 ????. amount_change???? ????? ???? ?? ?? ?????? ????"
"event_guidance_normalized.csv","event_id","guide_amount_change","trigger_type","amount_change","sticky_guide_bar","title_template","??????????","????? ??? ???? ????? ?????? ???? ??????","????? ???? ????? ?????? ???? ????","data.js guideMessages.amount_change?? 1:1 ????"
"event_guidance_normalized.csv","event_id","guide_amount_change","trigger_type","amount_change","sticky_guide_bar","message_template","??????????","???????? ��???? ???? ????? ??? ???? ?????? ?????? ?? ??????. ???? ???? ???? ???? ?????? ???? ????? ??????.","???????? ��???? ???? ????? ??? ???? ?????? ?????? ?? ????. ???? ?????? ???? ???? ????? ????????.","data.js guideMessages.amount_change?? 1:1 ????"
"event_guidance_normalized.csv","event_id","guide_amount_change","trigger_type","amount_change","sticky_guide_bar","linked_behavior","????","???? ???? ???? = message_template + rider_helper","","data.js guideMessages.amount_change?? 1:1 ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","title","????","???? ???? ????? ???�� ?????????","???? ???? ????? ???�� ?????????","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","intro_copy","????","???? ???? ??? ???? ???? ??????? ???? ???? ??????. o?????? ??? ???????? ???? ????? ????? ??? ????????.","???? ???? ??? ???? ???? ??????? ???? ??????? ???????. o?????? ??? ???????? ???? ????? ????? ??? ????.","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","context_block_title","????","??????? ?????? ????","??????? ??? ?????? ????","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","dynamic_field_1_label","????","???? ???? ??? ???","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","dynamic_field_1_source","??????????","openConsult(source.type='rider').id -> state.riders[].label ??? openConsult(source.type='comparison').id -> comparisons[].title","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","dynamic_field_2_label","????","???? ???? ????","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","dynamic_field_2_source","??????????","openConsult(source.type='rider').id -> state.riders[].selectedAmount / enabled=false?? '?????'","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","dynamic_field_3_label","????","?? ?????","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","dynamic_field_3_source","??????????","openConsult(source.type='comparison').id -> comparisons[].differencePoints[0]","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","dynamic_field_4_label","????","???? ???? ???","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","dynamic_field_4_source","??????????","state.lastGuideContext.riderId -> state.riders[].label + '???? ?? ???? ???'","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","primary_cta","????","1588-0000 ????","","??? ????? ???? ?????? ???? ??? ????"
"consult_template_normalized.csv","template_id","consult_default","used_in_surface","consult_card","consult_card","legal_notice","????","???? ????? ???? ?????? ????? ?? ????? ?????.","","??? ????? ???? ?????? ???? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0101","datajs_rider_id","integrated-cancer","rider_row|consult_card","display_description","????","?? ?????? ??????? ??? ????? ?? ??? ???? ????","?? ?????? ??????? ??? ????? ?? ??? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0101","datajs_rider_id","integrated-cancer","consult_card","consult_topic","????","????? ???? ????","????? ???? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0101","minor_category","?????","reference","source_tooltip_plain","????????","?????? ???????? ?? ??????? ???? ???? ?????? ???? ?? ???? ?????? ?????. ???? ???, ???????? ?????? ??? ??????? ???? ?? ????? ????? ??????? ???? ??????? ?? ?? ?? ??????? ?????. (????? ??? ??????? ?????????, ???? ?????? ?????? ?? ???? ??????? ?????.)","?????? ?????? ??????? ???? ???? ?????? ???? ?? ???? ?????? ?????. ???? ???, ???????? ?????? ??? ??????? ???? ?? ????? ????? ??????? ???? ??????? ?? ?? ?? ??????? ?????. (????? ??? ??????? ?????????, ???? ?????? ?????? ?? ???? ??????? ?????.)","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0102","datajs_rider_id","integrated-small-cancer","rider_row|consult_card","display_description","????","????? ????? ???? ????? ???? ???? ????","????? ????? ???? ????? ???? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0102","datajs_rider_id","integrated-small-cancer","consult_card","consult_topic","????","??????? ?��? ????","??????? ?��? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0102","minor_category","???????","reference","source_tooltip_plain","????????","???? ????? ??????, ??? ?????, ??? ??��? ?? ??????? ???? ???????? ???????? ???? ????? ???????? 20% ????? ????????? ?????. ????? ????? ?????????? ???? ?????? ????? ??? ??????? ?? ????.","???? ????? ??????, ??? ?????, ??? ??��? ?? ??????? ???? ???????? ??????? ????? ???????? 20% ????? ????????? ?????. ????? ????? ?????????? ???? ?????? ????? ??? ??????? ?? ????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0103","datajs_rider_id","general-cancer","rider_row|consult_card","display_description","????","?? ?? ???? ????","?? ?? ???? ?????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0103","datajs_rider_id","general-cancer","consult_card","consult_topic","????","????? ????? ????","????? ????? ????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0103","minor_category","????","reference","source_tooltip_plain","????????","?????? ???????? ?? ??????? ?????. (???? 1? ????)","?????? ?????? ??????? ?????. ???? ???? 1? ???????? ????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0104","datajs_rider_id","A0104","rider_row|consult_card","display_description","????","????? ???��?? ??????? ?????? ???? ???? ????","????? ???��?? ??????? ?????? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0104","datajs_rider_id","A0104","consult_card","consult_topic","????","??????? ?��? ????","??????? ?��? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0104","minor_category","???????(??? ?????, ???? ??? ?????? ??)","reference","source_tooltip_plain","????????","???? ????? ??????, ??? ?????, ??? ??��? ?? ??????? ???? ??????????? ???????? ???? ???? ???????? 20% ????? ????????? ?????. (?? ???? 1? ????)","???? ????? ??????, ??? ?????, ??? ??��? ?? ??????? ???? ??????????? ??????? ???? ???????? 20% ????? ????????? ?????. ???? ???? 1? ???????? ????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0201","datajs_rider_id","integrated-treatment","rider_row|consult_card","display_description","????","???, ????, ??????????, ??????? ?��? ???? ????","???, ????, ??????????, ??????? ?��? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0201","datajs_rider_id","integrated-treatment","consult_card","consult_topic","????","?? ???? ??? ????","?? ???? ??? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0201","minor_category","?? ???? ???","reference","source_tooltip_plain","????????","?? ???? ???, ????, ??????????, ????? ???? ??????? ?????. ???????? 1?? ???? ???? ?? ??? ??????? ??? ???????. (???????? ???? ?? 1???? 1? ????, ????? ??? ?? 1???? 20????? ????, ?????? ???? ???? 1??? ????)","?? ???? ???, ????, ??????????, ????? ???? ??????? ?????. ???????? 1?? ???? ???? ?? ??? ??????? ??? ???????. (???????? ???? ?? 1???? 1? ????, ????? ??? ?? 1???? 20????? ????, ?????? ???? ???? 1??? ????)","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0202","datajs_rider_id","integrated-treatment-noncovered","rider_row|consult_card","display_description","????","?????? ???? ???���? ???????? ???? ???? ???? ???","?????? ???? ???���? ???????? ???? ???? ???? ?????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0202","datajs_rider_id","integrated-treatment-noncovered","consult_card","consult_topic","????","???? ???? ??? ????","???? ???? ??? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0202","minor_category","?? ???? ???(????????)","reference","source_tooltip_plain","????????","??????? ???? ????????? ???? ??, ??? ???? ?????? ????? ???? ?��???????, ????(??????? ???? ???) ???? ???? ?? ????, ?????????? ???? ??????? ?????. ???????? 1?? ???? ???? ?? ??? ??????? ??? ???????. (???????? ???? ?? 1???? 1? ????, ?????? ???? ???? 1??? ????)","??????? ???? ????????? ???? ??, ??? ???? ?????? ????? ???? ?��???????, ????(??????? ???? ???) ???? ???? ?? ????, ?????????? ???? ??????? ?????. ???????? 1?? ???? ???? ?? ??? ??????? ??? ???????. (???????? ???? ?? 1???? 1? ????, ?????? ???? ???? 1??? ????)","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0203","datajs_rider_id","direct-treatment","rider_row|consult_card","display_description","????","10?? ???? ??????? ?? ?????? ???? ????","10?? ???? ??????? ?? ?????? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0203","datajs_rider_id","direct-treatment","consult_card","consult_topic","????","?? ??????? ????","?? ??????? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0203","minor_category","?? ???","reference","source_tooltip_plain","????????","?? ???? ???? ?????��??? 10???? ??? ??????????? ????, ??????? ??? ???? ??????? ?????. (???? ?????��??? ?? 1???? 1??? ????? ??? 10????? ????)","?? ???? ???? ?????��??? 10?? ???? ??? ???????? ??? ????, ??????? ??? ???? ??????? ?????. ???? ????? ???? ?? 1???? 1???, ??? 10????? ???????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0204","datajs_rider_id","small-direct-treatment","rider_row|consult_card","display_description","????","?????? ??????? ???? ???? ????","?????? ??????? ???? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0204","datajs_rider_id","small-direct-treatment","consult_card","consult_topic","????","???? ??????? ????","???? ??????? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0204","minor_category","?? ???(????)","reference","source_tooltip_plain","????????","?????? ??? ?????��? ???? ???? ?????��??? 10???? ??? ??????????? ????, ??????? ??? ???? ??????? ?????. (???? ?????��??? ?? 1???? 1??? ????? ??? 10????? ????)","?????? ??? ?????��? ???? ???? ?????��??? 10?? ???? ??? ???????? ??? ????, ??????? ??? ???? ??????? ?????. ???? ????? ???? ?? 1???? 1???, ??? 10????? ???????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0205","datajs_rider_id","tertiary-treatment","rider_row|consult_card","display_description","????","?????????????? ???? ??????? ???? ???? ????","?????????????? ???? ??????? ???? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0205","datajs_rider_id","tertiary-treatment","consult_card","consult_topic","????","?????????? ????","?????????? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0205","minor_category","?? ?????? ???","reference","source_tooltip_plain","????????","?? ???? ???? ?????��??? 10???? ?????????????? ??? ??????????? ????, ??????? ??? ???? ??????? ?????. (???? ?????��??? ?? 1???? 1??? ????? ??? 10????? ????)","?? ???? ???? ?????��??? 10?? ???? ?????????????? ??? ???????? ??? ????, ??????? ??? ???? ??????? ?????. ???? ????? ???? ?? 1???? 1???, ??? 10????? ???????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0206","datajs_rider_id","tertiary-treatment-small","rider_row|consult_card","display_description","????","?????? ?????????? ??????? ???? ???? ????","?????? ?????????? ??????? ???? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0206","datajs_rider_id","tertiary-treatment-small","consult_card","consult_topic","????","???? ?????? ??? ????","???? ?????? ??? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0206","minor_category","?? ?????? ???(????)","reference","source_tooltip_plain","????????","?????? ??? ?????��? ???? ???? ?????��??? 10???? ?????????????? ??? ??????????? ????, ??????? ??? ???? ??????? ?????. (???? ?????��??? ?? 1???? 1??? ????? ??? 10????? ????)","?????? ??? ?????��? ???? ???? ?????��??? 10?? ???? ?????????????? ??? ???????? ??? ????, ??????? ??? ???? ??????? ?????. ???? ????? ???? ?? 1???? 1???, ??? 10????? ???????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0207","datajs_rider_id","complex-treatment","rider_row|consult_card","display_description","????","???? ??? ????? 2? ????? ?? ???? ????","???? ??? ????? 2? ????? ?? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0207","datajs_rider_id","complex-treatment","consult_card","consult_topic","????","?? ???? ??? ????","?? ???? ??? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0207","minor_category","?? ???? ???","reference","source_tooltip_plain","????????","?? ???? ????, ?????, ????, ?????? ??? ?? ???? ??? ????? 2? ????? ??? ??????? ?????. (???????? ???? ?? 1???? 1? ????)","?? ???? ????, ?????, ????, ?????? ??? ?? ???? ??? ????? 2? ????? ??? ??????? ?????. ???????? ???????? ?? 1???? 1? ???????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0208","datajs_rider_id","A0208","rider_row|consult_card","display_description","????","??????? ???? ??? ??? ????? ??�� ???? ???? ????","??????? ???? ??? ??? ????? ??�� ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0208","datajs_rider_id","A0208","consult_card","consult_topic","????","???? ???? ??? ????","???? ???? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0208","minor_category","?? ???? ???(????)","reference","source_tooltip_plain","????????","???? ???? ????, ?????, ????, ?????? ??? ?? ???? ??? ????? 2? ????? ??? ??????? ?????. (???????? ???? ?? 1???? 1? ????)","???? ???? ????, ?????, ????, ?????? ??? ?? ???? ??? ????? 2? ????? ??? ??????? ?????. ???????? ???????? ?? 1???? 1? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0209","datajs_rider_id","drug-treatment","rider_row|consult_card","display_description","????","??????? ??u?? ?????? ???? ???","??????? ??u?? ?????? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0209","datajs_rider_id","drug-treatment","consult_card","consult_topic","????","??????? ????","??????? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0209","minor_category","??? ?? ???","reference","source_tooltip_plain","????????","???? ???????? ??? ??????????? ??? ?? ??? ???? ??????? ?????. (????/?????��?/?????? ???? ???? 1? ????)","???? ???????? ??? ???????? ??? ??? ?? ??? ???? ??????? ?????. ????, ?????��?, ???????? ???? ???? 1? ???????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0210","datajs_rider_id","radiation-treatment","rider_row|consult_card","display_description","????","???????? ??u?? ?????? ???? ???","???????? ??u?? ?????? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0210","datajs_rider_id","radiation-treatment","consult_card","consult_topic","????","???????? ????","???????? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0210","minor_category","??? ??? ???","reference","source_tooltip_plain","????????","???? ???????? ??? ??????????? ??? ??? ??? ???? ??????? ?????. (????/?????��?/?????? ???? ???? 1? ????)","???? ???????? ??? ???????? ??? ??? ??? ??? ???? ??????? ?????. ????, ?????��?, ???????? ???? ???? 1? ???????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0301","datajs_rider_id","premium-treatment","rider_row|consult_card","display_description","????","?��????? ?? ??? ??? ???? ???? ????","?��????? ?? ??? ??? ???? ???? ????????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0301","datajs_rider_id","premium-treatment","consult_card","consult_topic","????","?? ??? ??? ????","?? ??? ??? ?????? ???? ??????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0301","minor_category","?? ??? ???(8??)","reference","source_tooltip_plain","????????","??? ?????? ?????? ?????? ?????? ?????��????? ?? ?? ??? ??? 8???? ???? ??????? ?????. (???? ?????��??? ?? 1???? 1??? ????? ??? 10????? ????)","??? ?????? ?????? ?????? ?????? ?????��????? ?? ?? ??? ??? 8???? ???? ??????? ?????. ???? ????? ???? ?? 1???? 1???, ??? 10????? ???????.","???? data.js riders[].description / consultTopic ?? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0302","datajs_rider_id","A0302","rider_row|consult_card","display_description","????","??? ??? 3???? ???? ???? ????","??? ??? 3???? ???? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0302","datajs_rider_id","A0302","consult_card","consult_topic","????","?? ??? ??? 3?? ????","?? ??? ??? 3?? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0302","minor_category","?? ??? ???(3??)","reference","source_tooltip_plain","????????","??? ?????? ?????? ?????? ?????? ?????��????? ?? ?? ??? ??? 3???? ???? ??????? ?????. (???? ?????��??? ?? 1???? 1??? ????? ??? 10????? ????)","??? ?????? ?????? ?????? ?????? ?????��????? ?? ?? ??? ??? 3???? ???? ??????? ?????. ???? ????? ???? ?? 1???? 1???, ??? 10????? ???????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0303","datajs_rider_id","A0303","rider_row|consult_card","display_description","????","??? ?????? ??? ?????? ???? ????","??? ?????? ??? ?????? ???? ????????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0303","datajs_rider_id","A0303","consult_card","consult_topic","????","??? ?????? ??? ????","??? ?????? ??? ?????? ???? ??????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
"rider_display_copy_normalized.csv","product_rider_code","A0303","minor_category","??? ?????? ???","reference","source_tooltip_plain","????????","???? ???? ????? ??????? ????????? ??? ???? ??????? ?????. (???? 1? ????)","???? ???? ????? ??????? ????????? ??? ???? ??????? ?????. ???? ???? 1? ???????? ????.","data.js ?????. ???? ??? ?? ??????? ??? ????"
